Date,Datetime,Hour,Time_of_day,Day_of_week,Month,Month_year,Year,Payment_type,Card,Coffee_name,Money
3/12/2025,3/12/2025 11:50,11,morning,Wednesday,March,2025-03,2025,card,ANON-0000-0000-1161,Cappuccino,35.76
3/12/2025,3/12/2025 11:55,11,morning,Wednesday,March,2025-03,2025,card,ANON-0000-0000-1163,Americano,25.96
3/12/2025,3/12/2025 11:56,11,morning,Wednesday,March,2025-03,2025,card,ANON-0000-0000-1163,Americano,25.96
3/12/2025,3/12/2025 12:06,12,at noon,Wednesday,March,2025-03,2025,card,ANON-0000-0000-1278,Americano,25.96
3/12/2025,3/12/2025 12:55,12,at noon,Wednesday,March,2025-03,2025,card,ANON-0000-0000-1279,Hot Chocolate,35.76
3/12/2025,3/12/2025 13:01,13,at noon,Wednesday,March,2025-03,2025,card,ANON-0000-0000-1280,Latte,35.76
3/12/2025,3/12/2025 13:56,13,at noon,Wednesday,March,2025-03,2025,card,ANON-0000-0000-1199,Latte,35.76
3/12/2025,3/12/2025 16:27,16,at noon,Wednesday,March,2025-03,2025,card,ANON-0000-0000-1281,Cappuccino,35.76
3/12/2025,3/12/2025 16:35,16,at noon,Wednesday,March,2025-03,2025,card,ANON-0000-0000-1191,Latte,35.76
3/12/2025,3/12/2025 16:36,16,at noon,Wednesday,March,2025-03,2025,card,ANON-0000-0000-1165,Latte,35.76
3/12/2025,3/12/2025 18:10,18,evening,Wednesday,March,2025-03,2025,card,ANON-0000-0000-1170,Americano,25.96
3/12/2025,3/12/2025 18:17,18,evening,Wednesday,March,2025-03,2025,card,ANON-0000-0000-1264,Cocoa,35.76
3/12/2025,3/12/2025 18:24,18,evening,Wednesday,March,2025-03,2025,card,ANON-0000-0000-1282,Americano,25.96
3/12/2025,3/12/2025 18:38,18,evening,Wednesday,March,2025-03,2025,card,ANON-0000-0000-1158,Cappuccino,35.76
3/12/2025,3/12/2025 18:42,18,evening,Wednesday,March,2025-03,2025,card,ANON-0000-0000-1170,Americano,25.96
3/13/2025,3/13/2025 7:01,7,morning,Thursday,March,2025-03,2025,card,ANON-0000-0000-1161,Cappuccino,35.76
3/13/2025,3/13/2025 8:23,8,morning,Thursday,March,2025-03,2025,card,ANON-0000-0000-1153,Americano with Milk,30.86
3/13/2025,3/13/2025 9:04,9,morning,Thursday,March,2025-03,2025,card,ANON-0000-0000-1163,Americano with Milk,30.86
3/13/2025,3/13/2025 9:20,9,morning,Thursday,March,2025-03,2025,card,ANON-0000-0000-1168,Latte,35.76
3/13/2025,3/13/2025 9:22,9,morning,Thursday,March,2025-03,2025,card,ANON-0000-0000-1207,Espresso,21.06
3/13/2025,3/13/2025 9:38,9,morning,Thursday,March,2025-03,2025,card,ANON-0000-0000-1283,Americano,25.96
3/13/2025,3/13/2025 9:39,9,morning,Thursday,March,2025-03,2025,card,ANON-0000-0000-1284,Americano with Milk,30.86
3/13/2025,3/13/2025 11:18,11,morning,Thursday,March,2025-03,2025,card,ANON-0000-0000-1167,Americano,25.96
3/13/2025,3/13/2025 12:13,12,at noon,Thursday,March,2025-03,2025,card,ANON-0000-0000-1191,Latte,35.76
3/13/2025,3/13/2025 14:53,14,at noon,Thursday,March,2025-03,2025,card,ANON-0000-0000-1285,Americano with Milk,30.86
3/13/2025,3/13/2025 14:55,14,at noon,Thursday,March,2025-03,2025,card,ANON-0000-0000-1194,Americano,25.96
3/13/2025,3/13/2025 18:47,18,evening,Thursday,March,2025-03,2025,card,ANON-0000-0000-1158,Cappuccino,35.76
3/14/2025,3/14/2025 7:55,7,morning,Friday,March,2025-03,2025,card,ANON-0000-0000-1170,Americano,25.96
3/14/2025,3/14/2025 8:13,8,morning,Friday,March,2025-03,2025,card,ANON-0000-0000-1286,Americano with Milk,30.86
3/14/2025,3/14/2025 8:59,8,morning,Friday,March,2025-03,2025,card,ANON-0000-0000-1271,Americano,25.96
3/14/2025,3/14/2025 9:00,9,morning,Friday,March,2025-03,2025,card,ANON-0000-0000-1287,Latte,35.76
3/14/2025,3/14/2025 9:26,9,morning,Friday,March,2025-03,2025,card,ANON-0000-0000-1207,Espresso,21.06
3/14/2025,3/14/2025 9:28,9,morning,Friday,March,2025-03,2025,card,ANON-0000-0000-1170,Americano,25.96
3/14/2025,3/14/2025 10:20,10,morning,Friday,March,2025-03,2025,card,ANON-0000-0000-1110,Americano,25.96
3/14/2025,3/14/2025 10:48,10,morning,Friday,March,2025-03,2025,card,ANON-0000-0000-1288,Latte,35.76
3/14/2025,3/14/2025 10:49,10,morning,Friday,March,2025-03,2025,card,ANON-0000-0000-1288,Cappuccino,35.76
3/14/2025,3/14/2025 14:35,14,at noon,Friday,March,2025-03,2025,card,ANON-0000-0000-1170,Americano,25.96
3/14/2025,3/14/2025 14:36,14,at noon,Friday,March,2025-03,2025,card,ANON-0000-0000-1165,Latte,35.76
3/14/2025,3/14/2025 15:54,15,at noon,Friday,March,2025-03,2025,card,ANON-0000-0000-1191,Latte,35.76
3/14/2025,3/14/2025 15:55,15,at noon,Friday,March,2025-03,2025,card,ANON-0000-0000-1165,Latte,35.76
3/14/2025,3/14/2025 16:27,16,at noon,Friday,March,2025-03,2025,card,ANON-0000-0000-1170,Americano,25.96
3/14/2025,3/14/2025 16:31,16,at noon,Friday,March,2025-03,2025,card,ANON-0000-0000-1276,Cocoa,35.76
3/14/2025,3/14/2025 16:31,16,at noon,Friday,March,2025-03,2025,card,ANON-0000-0000-1289,Cocoa,35.76
3/14/2025,3/14/2025 16:32,16,at noon,Friday,March,2025-03,2025,card,ANON-0000-0000-1289,Cocoa,35.76
3/14/2025,3/14/2025 17:05,17,at noon,Friday,March,2025-03,2025,card,ANON-0000-0000-1290,Americano,25.96
3/14/2025,3/14/2025 17:22,17,at noon,Friday,March,2025-03,2025,card,ANON-0000-0000-1167,Americano,25.96
3/14/2025,3/14/2025 17:27,17,at noon,Friday,March,2025-03,2025,card,ANON-0000-0000-1191,Latte,35.76
3/14/2025,3/14/2025 17:28,17,at noon,Friday,March,2025-03,2025,card,ANON-0000-0000-1165,Latte,35.76
3/14/2025,3/14/2025 20:20,20,evening,Friday,March,2025-03,2025,card,ANON-0000-0000-1291,Americano,25.96
3/14/2025,3/14/2025 21:40,21,evening,Friday,March,2025-03,2025,card,ANON-0000-0000-1214,Americano,25.96
3/15/2025,3/15/2025 9:53,9,morning,Saturday,March,2025-03,2025,card,ANON-0000-0000-1163,Americano with Milk,30.86
3/15/2025,3/15/2025 10:03,10,morning,Saturday,March,2025-03,2025,card,ANON-0000-0000-1158,Cappuccino,35.76
3/15/2025,3/15/2025 13:55,13,at noon,Saturday,March,2025-03,2025,card,ANON-0000-0000-1167,Americano,25.96
3/15/2025,3/15/2025 17:10,17,at noon,Saturday,March,2025-03,2025,card,ANON-0000-0000-0046,Cappuccino,35.76
3/15/2025,3/15/2025 17:12,17,at noon,Saturday,March,2025-03,2025,card,ANON-0000-0000-1152,Americano with Milk,30.86
3/15/2025,3/15/2025 19:30,19,evening,Saturday,March,2025-03,2025,card,ANON-0000-0000-1217,Americano with Milk,30.86
3/15/2025,3/15/2025 19:51,19,evening,Saturday,March,2025-03,2025,card,ANON-0000-0000-1292,Cappuccino,35.76
3/16/2025,3/16/2025 9:32,9,morning,Sunday,March,2025-03,2025,card,ANON-0000-0000-1161,Cappuccino,35.76
3/16/2025,3/16/2025 9:36,9,morning,Sunday,March,2025-03,2025,card,ANON-0000-0000-1293,Americano with Milk,30.86
3/16/2025,3/16/2025 10:50,10,morning,Sunday,March,2025-03,2025,card,ANON-0000-0000-1294,Latte,35.76
3/16/2025,3/16/2025 12:00,12,at noon,Sunday,March,2025-03,2025,card,ANON-0000-0000-1294,Hot Chocolate,35.76
3/16/2025,3/16/2025 14:22,14,at noon,Sunday,March,2025-03,2025,card,ANON-0000-0000-1170,Americano,25.96
3/17/2025,3/17/2025 6:54,6,evening,Monday,March,2025-03,2025,card,ANON-0000-0000-1163,Americano,25.96
3/17/2025,3/17/2025 8:09,8,morning,Monday,March,2025-03,2025,card,ANON-0000-0000-1110,Americano,25.96
3/17/2025,3/17/2025 8:18,8,morning,Monday,March,2025-03,2025,card,ANON-0000-0000-1110,Americano,25.96
3/17/2025,3/17/2025 9:02,9,morning,Monday,March,2025-03,2025,card,ANON-0000-0000-1153,Americano with Milk,30.86
3/17/2025,3/17/2025 10:32,10,morning,Monday,March,2025-03,2025,card,ANON-0000-0000-1163,Americano,25.96
3/17/2025,3/17/2025 13:59,13,at noon,Monday,March,2025-03,2025,card,ANON-0000-0000-1203,Americano,25.96
3/17/2025,3/17/2025 14:21,14,at noon,Monday,March,2025-03,2025,card,ANON-0000-0000-1276,Cocoa,35.76
3/17/2025,3/17/2025 14:22,14,at noon,Monday,March,2025-03,2025,card,ANON-0000-0000-1276,Cocoa,35.76
3/17/2025,3/17/2025 14:48,14,at noon,Monday,March,2025-03,2025,card,ANON-0000-0000-1295,Latte,35.76
3/17/2025,3/17/2025 15:11,15,at noon,Monday,March,2025-03,2025,card,ANON-0000-0000-1158,Cappuccino,35.76
3/17/2025,3/17/2025 15:47,15,at noon,Monday,March,2025-03,2025,card,ANON-0000-0000-1165,Latte,35.76
3/17/2025,3/17/2025 15:48,15,at noon,Monday,March,2025-03,2025,card,ANON-0000-0000-1191,Latte,35.76
3/17/2025,3/17/2025 16:46,16,at noon,Monday,March,2025-03,2025,card,ANON-0000-0000-1167,Americano,25.96
3/18/2025,3/18/2025 8:23,8,morning,Tuesday,March,2025-03,2025,card,ANON-0000-0000-1296,Americano with Milk,30.86
3/18/2025,3/18/2025 8:33,8,morning,Tuesday,March,2025-03,2025,card,ANON-0000-0000-1168,Latte,35.76
3/18/2025,3/18/2025 10:49,10,morning,Tuesday,March,2025-03,2025,card,ANON-0000-0000-1215,Latte,35.76
3/18/2025,3/18/2025 10:51,10,morning,Tuesday,March,2025-03,2025,card,ANON-0000-0000-1215,Americano,25.96
3/18/2025,3/18/2025 11:47,11,morning,Tuesday,March,2025-03,2025,card,ANON-0000-0000-1297,Hot Chocolate,35.76
3/18/2025,3/18/2025 11:48,11,morning,Tuesday,March,2025-03,2025,card,ANON-0000-0000-1297,Hot Chocolate,35.76
3/18/2025,3/18/2025 14:43,14,at noon,Tuesday,March,2025-03,2025,card,ANON-0000-0000-1293,Americano with Milk,30.86
3/18/2025,3/18/2025 15:03,15,at noon,Tuesday,March,2025-03,2025,card,ANON-0000-0000-1110,Americano,25.96
3/18/2025,3/18/2025 15:11,15,at noon,Tuesday,March,2025-03,2025,card,ANON-0000-0000-1166,Americano with Milk,30.86
3/18/2025,3/18/2025 16:09,16,at noon,Tuesday,March,2025-03,2025,card,ANON-0000-0000-1203,Americano,25.96
3/18/2025,3/18/2025 16:11,16,at noon,Tuesday,March,2025-03,2025,card,ANON-0000-0000-1165,Latte,35.76
3/18/2025,3/18/2025 16:23,16,at noon,Tuesday,March,2025-03,2025,card,ANON-0000-0000-1203,Espresso,21.06
3/18/2025,3/18/2025 18:42,18,evening,Tuesday,March,2025-03,2025,card,ANON-0000-0000-1163,Cocoa,35.76
3/18/2025,3/18/2025 18:43,18,evening,Tuesday,March,2025-03,2025,card,ANON-0000-0000-1163,Cocoa,35.76
3/18/2025,3/18/2025 20:00,20,evening,Tuesday,March,2025-03,2025,card,ANON-0000-0000-1276,Cocoa,35.76
3/18/2025,3/18/2025 20:01,20,evening,Tuesday,March,2025-03,2025,card,ANON-0000-0000-1276,Cocoa,35.76
3/18/2025,3/18/2025 21:20,21,evening,Tuesday,March,2025-03,2025,card,ANON-0000-0000-1298,Latte,35.76
3/19/2025,3/19/2025 7:03,7,morning,Wednesday,March,2025-03,2025,card,ANON-0000-0000-1152,Americano,25.96
3/19/2025,3/19/2025 7:04,7,morning,Wednesday,March,2025-03,2025,card,ANON-0000-0000-0261,Americano,25.96
3/19/2025,3/19/2025 7:06,7,morning,Wednesday,March,2025-03,2025,card,ANON-0000-0000-1161,Cappuccino,35.76
3/19/2025,3/19/2025 8:03,8,morning,Wednesday,March,2025-03,2025,card,ANON-0000-0000-0019,Americano,25.96
3/19/2025,3/19/2025 10:18,10,morning,Wednesday,March,2025-03,2025,card,ANON-0000-0000-1227,Hot Chocolate,35.76
3/19/2025,3/19/2025 11:55,11,morning,Wednesday,March,2025-03,2025,card,ANON-0000-0000-1110,Americano,25.96
3/19/2025,3/19/2025 12:58,12,at noon,Wednesday,March,2025-03,2025,card,ANON-0000-0000-1299,Americano,25.96
3/19/2025,3/19/2025 15:12,15,at noon,Wednesday,March,2025-03,2025,card,ANON-0000-0000-1295,Latte,35.76
3/19/2025,3/19/2025 15:14,15,at noon,Wednesday,March,2025-03,2025,card,ANON-0000-0000-1300,Latte,35.76
3/19/2025,3/19/2025 16:19,16,at noon,Wednesday,March,2025-03,2025,card,ANON-0000-0000-1191,Latte,35.76
3/19/2025,3/19/2025 16:29,16,at noon,Wednesday,March,2025-03,2025,card,ANON-0000-0000-1167,Americano,25.96
3/19/2025,3/19/2025 16:40,16,at noon,Wednesday,March,2025-03,2025,card,ANON-0000-0000-1158,Cappuccino,35.76
3/19/2025,3/19/2025 16:42,16,at noon,Wednesday,March,2025-03,2025,card,ANON-0000-0000-1158,Cappuccino,35.76
3/19/2025,3/19/2025 16:51,16,at noon,Wednesday,March,2025-03,2025,card,ANON-0000-0000-1152,Americano,25.96
3/19/2025,3/19/2025 16:52,16,at noon,Wednesday,March,2025-03,2025,card,ANON-0000-0000-1110,Americano,25.96
3/19/2025,3/19/2025 17:00,17,at noon,Wednesday,March,2025-03,2025,card,ANON-0000-0000-1275,Cocoa,35.76
3/19/2025,3/19/2025 17:09,17,at noon,Wednesday,March,2025-03,2025,card,ANON-0000-0000-1219,Americano with Milk,30.86
3/19/2025,3/19/2025 17:27,17,at noon,Wednesday,March,2025-03,2025,card,ANON-0000-0000-1222,Americano with Milk,30.86
3/19/2025,3/19/2025 18:29,18,evening,Wednesday,March,2025-03,2025,card,ANON-0000-0000-1301,Cortado,25.96
3/19/2025,3/19/2025 18:30,18,evening,Wednesday,March,2025-03,2025,card,ANON-0000-0000-1302,Espresso,21.06
3/19/2025,3/19/2025 18:31,18,evening,Wednesday,March,2025-03,2025,card,ANON-0000-0000-1303,Espresso,21.06
3/20/2025,3/20/2025 8:13,8,morning,Thursday,March,2025-03,2025,card,ANON-0000-0000-1304,Americano with Milk,30.86
3/20/2025,3/20/2025 9:52,9,morning,Thursday,March,2025-03,2025,card,ANON-0000-0000-1152,Americano with Milk,30.86
3/20/2025,3/20/2025 10:06,10,morning,Thursday,March,2025-03,2025,card,ANON-0000-0000-1293,Americano with Milk,30.86
3/20/2025,3/20/2025 10:45,10,morning,Thursday,March,2025-03,2025,card,ANON-0000-0000-1305,Americano,25.96
3/20/2025,3/20/2025 10:55,10,morning,Thursday,March,2025-03,2025,card,ANON-0000-0000-1110,Americano,25.96
3/20/2025,3/20/2025 12:48,12,at noon,Thursday,March,2025-03,2025,card,ANON-0000-0000-1306,Americano,25.96
3/20/2025,3/20/2025 14:04,14,at noon,Thursday,March,2025-03,2025,card,ANON-0000-0000-1152,Americano,25.96
3/20/2025,3/20/2025 14:20,14,at noon,Thursday,March,2025-03,2025,card,ANON-0000-0000-1290,Americano,25.96
3/20/2025,3/20/2025 14:21,14,at noon,Thursday,March,2025-03,2025,card,ANON-0000-0000-1290,Espresso,21.06
3/20/2025,3/20/2025 14:25,14,at noon,Thursday,March,2025-03,2025,card,ANON-0000-0000-1307,Cortado,25.96
3/20/2025,3/20/2025 14:26,14,at noon,Thursday,March,2025-03,2025,card,ANON-0000-0000-1308,Cappuccino,35.76
3/20/2025,3/20/2025 14:59,14,at noon,Thursday,March,2025-03,2025,card,ANON-0000-0000-1161,Cappuccino,35.76
3/20/2025,3/20/2025 15:05,15,at noon,Thursday,March,2025-03,2025,card,ANON-0000-0000-1170,Americano,25.96
3/20/2025,3/20/2025 15:21,15,at noon,Thursday,March,2025-03,2025,card,ANON-0000-0000-1276,Americano,25.96
3/20/2025,3/20/2025 16:45,16,at noon,Thursday,March,2025-03,2025,card,ANON-0000-0000-1158,Cappuccino,35.76
3/20/2025,3/20/2025 17:23,17,at noon,Thursday,March,2025-03,2025,card,ANON-0000-0000-1309,Americano,25.96
3/20/2025,3/20/2025 18:55,18,evening,Thursday,March,2025-03,2025,card,ANON-0000-0000-1233,Hot Chocolate,35.76
3/20/2025,3/20/2025 19:36,19,evening,Thursday,March,2025-03,2025,card,ANON-0000-0000-1310,Cocoa,35.76
3/20/2025,3/20/2025 19:57,19,evening,Thursday,March,2025-03,2025,card,ANON-0000-0000-1158,Cappuccino,35.76
3/20/2025,3/20/2025 21:50,21,evening,Thursday,March,2025-03,2025,card,ANON-0000-0000-1298,Latte,35.76
3/21/2025,3/21/2025 7:06,7,morning,Friday,March,2025-03,2025,card,ANON-0000-0000-1163,Americano with Milk,30.86
3/21/2025,3/21/2025 7:09,7,morning,Friday,March,2025-03,2025,card,ANON-0000-0000-1163,Americano with Milk,30.86
3/21/2025,3/21/2025 8:16,8,morning,Friday,March,2025-03,2025,card,ANON-0000-0000-1306,Americano,25.96
3/21/2025,3/21/2025 8:28,8,morning,Friday,March,2025-03,2025,card,ANON-0000-0000-1110,Americano,25.96
3/21/2025,3/21/2025 8:29,8,morning,Friday,March,2025-03,2025,card,ANON-0000-0000-1110,Americano,25.96
3/21/2025,3/21/2025 8:35,8,morning,Friday,March,2025-03,2025,card,ANON-0000-0000-1311,Cappuccino,35.76
3/21/2025,3/21/2025 11:50,11,morning,Friday,March,2025-03,2025,card,ANON-0000-0000-1163,Americano,25.96
3/21/2025,3/21/2025 11:51,11,morning,Friday,March,2025-03,2025,card,ANON-0000-0000-0019,Latte,35.76
3/21/2025,3/21/2025 13:02,13,at noon,Friday,March,2025-03,2025,card,ANON-0000-0000-1306,Americano,25.96
3/21/2025,3/21/2025 13:23,13,at noon,Friday,March,2025-03,2025,card,ANON-0000-0000-1275,Latte,35.76
3/21/2025,3/21/2025 14:11,14,at noon,Friday,March,2025-03,2025,card,ANON-0000-0000-1158,Cappuccino,35.76
3/21/2025,3/21/2025 15:09,15,at noon,Friday,March,2025-03,2025,card,ANON-0000-0000-1312,Cappuccino,35.76
3/21/2025,3/21/2025 15:24,15,at noon,Friday,March,2025-03,2025,card,ANON-0000-0000-1170,Americano,25.96
3/21/2025,3/21/2025 15:28,15,at noon,Friday,March,2025-03,2025,card,ANON-0000-0000-1110,Latte,35.76
3/21/2025,3/21/2025 15:29,15,at noon,Friday,March,2025-03,2025,card,ANON-0000-0000-1163,Cappuccino,35.76
3/21/2025,3/21/2025 17:01,17,at noon,Friday,March,2025-03,2025,card,ANON-0000-0000-1259,Hot Chocolate,35.76
3/21/2025,3/21/2025 17:21,17,at noon,Friday,March,2025-03,2025,card,ANON-0000-0000-1165,Latte,35.76
3/21/2025,3/21/2025 17:22,17,at noon,Friday,March,2025-03,2025,card,ANON-0000-0000-1191,Latte,35.76
3/21/2025,3/21/2025 18:52,18,evening,Friday,March,2025-03,2025,card,ANON-0000-0000-0507,Latte,35.76
3/21/2025,3/21/2025 18:59,18,evening,Friday,March,2025-03,2025,card,ANON-0000-0000-1170,Americano,25.96
3/22/2025,3/22/2025 9:05,9,morning,Saturday,March,2025-03,2025,card,ANON-0000-0000-1274,Americano with Milk,30.86
3/22/2025,3/22/2025 10:30,10,morning,Saturday,March,2025-03,2025,card,ANON-0000-0000-1152,Americano with Milk,30.86
3/22/2025,3/22/2025 11:14,11,morning,Saturday,March,2025-03,2025,card,ANON-0000-0000-1259,Hot Chocolate,35.76
3/22/2025,3/22/2025 11:41,11,morning,Saturday,March,2025-03,2025,card,ANON-0000-0000-1279,Cocoa,35.76
3/22/2025,3/22/2025 12:18,12,at noon,Saturday,March,2025-03,2025,card,ANON-0000-0000-1313,Americano with Milk,30.86
3/22/2025,3/22/2025 12:26,12,at noon,Saturday,March,2025-03,2025,card,ANON-0000-0000-1306,Americano,25.96
3/22/2025,3/22/2025 13:06,13,at noon,Saturday,March,2025-03,2025,card,ANON-0000-0000-1309,Americano,25.96
3/22/2025,3/22/2025 13:23,13,at noon,Saturday,March,2025-03,2025,card,ANON-0000-0000-1267,Americano with Milk,30.86
3/22/2025,3/22/2025 15:57,15,at noon,Saturday,March,2025-03,2025,card,ANON-0000-0000-1302,Espresso,21.06
3/22/2025,3/22/2025 16:27,16,at noon,Saturday,March,2025-03,2025,card,ANON-0000-0000-1274,Latte,35.76
3/22/2025,3/22/2025 17:53,17,at noon,Saturday,March,2025-03,2025,card,ANON-0000-0000-1274,Americano with Milk,30.86
3/22/2025,3/22/2025 19:16,19,evening,Saturday,March,2025-03,2025,card,ANON-0000-0000-1314,Americano with Milk,30.86
3/23/2025,3/23/2025 10:07,10,morning,Sunday,March,2025-03,2025,card,ANON-0000-0000-1196,Latte,35.76
3/23/2025,3/23/2025 10:34,10,morning,Sunday,March,2025-03,2025,card,ANON-0000-0000-1158,Cappuccino,35.76
3/23/2025,3/23/2025 14:43,14,at noon,Sunday,March,2025-03,2025,card,ANON-0000-0000-1315,Cocoa,35.76
3/23/2025,3/23/2025 14:44,14,at noon,Sunday,March,2025-03,2025,card,ANON-0000-0000-1315,Cocoa,35.76
3/23/2025,3/23/2025 15:47,15,at noon,Sunday,March,2025-03,2025,card,ANON-0000-0000-1316,Americano,25.96
3/23/2025,3/23/2025 18:11,18,evening,Sunday,March,2025-03,2025,card,ANON-0000-0000-1275,Latte,35.76
2/8/2025,2/8/2025 14:26,14,at noon,Saturday,February,2025-02,2025,cash,N/A,Tea,15
2/8/2025,2/8/2025 14:28,14,at noon,Saturday,February,2025-02,2025,cash,N/A,Tea,15
2/8/2025,2/8/2025 14:33,14,at noon,Saturday,February,2025-02,2025,card,N/A,Espresso,20
2/8/2025,2/8/2025 15:51,15,at noon,Saturday,February,2025-02,2025,card,N/A,Chocolate with coffee,30
2/8/2025,2/8/2025 16:35,16,at noon,Saturday,February,2025-02,2025,cash,N/A,Chocolate with milk,27
2/8/2025,2/8/2025 18:55,18,evening,Saturday,February,2025-02,2025,card,N/A,Espresso,33
2/8/2025,2/8/2025 18:59,18,evening,Saturday,February,2025-02,2025,cash,N/A,Coffee with Irish whiskey,29
2/8/2025,2/8/2025 19:00,19,evening,Saturday,February,2025-02,2025,cash,N/A,Irish whiskey with milk,27
2/9/2025,2/9/2025 8:45,8,morning,Sunday,February,2025-02,2025,card,N/A,Double Irish whiskey,28
2/9/2025,2/9/2025 10:41,10,morning,Sunday,February,2025-02,2025,cash,N/A,Chocolate with coffee,30
2/9/2025,2/9/2025 10:42,10,morning,Sunday,February,2025-02,2025,cash,N/A,Double espresso,27
2/9/2025,2/9/2025 12:18,12,at noon,Sunday,February,2025-02,2025,cash,N/A,Americano with milk,25
2/9/2025,2/9/2025 13:28,13,at noon,Sunday,February,2025-02,2025,card,N/A,Espresso,20
2/9/2025,2/9/2025 15:16,15,at noon,Sunday,February,2025-02,2025,card,N/A,Cappuccino,30
2/9/2025,2/9/2025 15:43,15,at noon,Sunday,February,2025-02,2025,card,N/A,Double espresso with milk,32
2/9/2025,2/9/2025 16:14,16,at noon,Sunday,February,2025-02,2025,card,N/A,Double Irish whiskey,28
2/9/2025,2/9/2025 16:23,16,at noon,Sunday,February,2025-02,2025,card,N/A,Caramel with Irish whiskey,28
2/9/2025,2/9/2025 16:25,16,at noon,Sunday,February,2025-02,2025,card,N/A,Latte,33
2/9/2025,2/9/2025 17:47,17,at noon,Sunday,February,2025-02,2025,card,N/A,Latte,33
2/9/2025,2/9/2025 18:01,18,evening,Sunday,February,2025-02,2025,card,N/A,Americano with milk,25
2/9/2025,2/9/2025 18:01,18,evening,Sunday,February,2025-02,2025,card,N/A,Latte,33
2/9/2025,2/9/2025 18:01,18,evening,Sunday,February,2025-02,2025,card,N/A,Tea,15
2/9/2025,2/9/2025 18:02,18,evening,Sunday,February,2025-02,2025,card,N/A,Caramel with Irish whiskey,28
2/9/2025,2/9/2025 19:50,19,evening,Sunday,February,2025-02,2025,cash,N/A,Coffee with Irish whiskey,29
2/10/2025,2/10/2025 9:26,9,morning,Monday,February,2025-02,2025,cash,N/A,Americano,25
2/10/2025,2/10/2025 12:26,12,at noon,Monday,February,2025-02,2025,cash,N/A,Americano,25
2/10/2025,2/10/2025 18:21,18,evening,Monday,February,2025-02,2025,cash,N/A,Chocolate with milk,27
2/11/2025,2/11/2025 9:49,9,morning,Tuesday,February,2025-02,2025,card,N/A,Tea,15
2/11/2025,2/11/2025 18:35,18,evening,Tuesday,February,2025-02,2025,card,N/A,Americano,25
2/12/2025,2/12/2025 17:57,17,at noon,Wednesday,February,2025-02,2025,cash,N/A,Chocolate with milk,27
2/13/2025,2/13/2025 7:55,7,morning,Thursday,February,2025-02,2025,card,N/A,Latte,33
2/13/2025,2/13/2025 8:12,8,morning,Thursday,February,2025-02,2025,card,N/A,Double espresso with milk,32
2/13/2025,2/13/2025 8:47,8,morning,Thursday,February,2025-02,2025,card,N/A,Cappuccino,30
2/13/2025,2/13/2025 10:28,10,morning,Thursday,February,2025-02,2025,card,N/A,Americano with milk,25
2/14/2025,2/14/2025 12:33,12,at noon,Friday,February,2025-02,2025,card,N/A,Espresso,20
2/14/2025,2/14/2025 14:27,14,at noon,Friday,February,2025-02,2025,cash,N/A,Espresso,20
2/14/2025,2/14/2025 14:33,14,at noon,Friday,February,2025-02,2025,card,N/A,Double Irish whiskey,28
2/14/2025,2/14/2025 16:09,16,at noon,Friday,February,2025-02,2025,cash,N/A,Espresso,20
2/14/2025,2/14/2025 19:02,19,evening,Friday,February,2025-02,2025,card,N/A,Espresso,20
2/14/2025,2/14/2025 19:24,19,evening,Friday,February,2025-02,2025,cash,N/A,Chocolate with milk,27
